Link ID,6:00-6:15,6:15-6:30,6:30-6:45,6:45-7:00,7:00-7:15,7:15-7:30,7:30-7:45,7:45-8:00,8:00-8:15,8:15-8:30,8:30-8:45,8:45-9:00,9:00-9:15,9:15-9:30,9:30-9:45,9:45-10:00,
40316,0.360622706,1.432477253,1.342144811,6.315110926,10.60277758,10.281283,10.27539519,5.886214591,10.84784401,50.43840069,30.04761001,24.52317791,86.82940795,92.36638048,92.71578947,93.7778686,
40317,0.142978344,0,1.623534822,1.82724314,6.574408549,15.32809967,9.134879362,35.24520925,2.228324328,0.808174684,50.03082434,36.12478528,18.81283914,1.225124824,2.93725983,4.200256389,
40318,0.716698768,1.439933347,3.24942279,14.39528676,10.34846292,17.13444114,16.71744511,9.138927445,10.16716019,14.06348279,9.809702356,14.84285806,16.60859353,58.79793881,114.0727554,152.8762706,
40319,2.149486855,5.922953157,9.125374734,18.60251127,23.17622275,59.78422752,39.6194764,11.67201368,19.92283149,10.44163797,7.104618875,3.97930765,1.490060144,145.0364697,190.5382226,190.5391304,
40320,0.177368261,5.892194407,19.00930662,30.32131859,4.301058224,44.79284843,159.1082857,63.56695876,5.040479262,5.558090473,5.626607235,2.790886571,2.787948939,2.011462882,0.815258343,0.827662795,
40321,2.041391933,3.838927842,7.761163856,24.666604,14.43595812,10.01552512,5.580378262,3.444886341,3.128029434,5.680652045,12.75267071,4.395198851,13.53071266,14.74735282,1.875267431,0.915858279,
40322,0.326253927,3.067305784,2.701608059,15.80217959,19.1256276,14.78379043,4.819767419,6.828610713,2.064821762,1.649287385,7.609729402,2.54606362,1.916783145,0.842547628,0.357299265,0.483480376,
40323,0.454583387,3.046316947,10.60170333,2.924976459,6.360244756,31.77382677,80.75362612,38.5981684,3.256694521,4.133671008,14.67113726,11.19451328,5.141206884,2.645997427,3.383097383,6.157994526,
40324,1.185453915,3.362392927,4.33667594,9.970954614,19.7210979,25.63830583,34.4934681,7.28677436,19.85650008,22.01150376,8.182738875,20.59019444,98.75547043,197.8908612,198.0010554,198.0092946,
40325,0.204010523,0.194149983,2.498403157,5.105004857,2.787473722,8.962449424,15.10259173,10.64382358,0.172699401,0.553111109,11.77386903,7.279459685,4.681338567,1.384665241,0.202662891,0.376905821,
40326,2.445020993,7.620311889,10.31483796,15.60604727,18.40405208,23.05024676,7.683854734,2.944168434,8.68837614,1.182848835,4.819659309,0.226430335,0.022956193,1.085576583,0.751876532,0.314739955,
40327,0.175075034,0.306184175,0.395598037,0.951321739,2.559989916,5.099230359,7.455225577,13.76140305,2.32641806,3.034995835,17.06909876,17.5910415,18.00044503,3.950154737,0.926788057,5.529410769,
40328,0.543330173,0.996531567,5.814681795,18.23504221,5.007162936,6.176268898,10.66406842,15.55873176,7.538077889,13.83319257,64.58077021,44.33285641,53.33598996,5.923540065,0,3.228912202,
40329,4.312877923,10.46866244,13.21992512,22.36489491,27.7355071,25.01961834,15.90756916,27.74166041,38.86286716,72.33162597,57.10914524,24.77950654,17.48207471,13.39120883,13.12589264,33.12226695,
40330,0.515433655,1.394999616,0.312257679,1.346150604,1.991874116,0.268811726,0.641671132,2.024862377,7.345384129,12.38942184,22.77704349,7.790231844,59.77678987,185.3989803,190.5749296,189.9086408,
40331,3.883357332,18.65375357,26.70770725,43.40390525,38.3139937,50.03709029,42.64870661,23.31143636,69.95762066,73.54213969,148.1023819,136.267823,55.53186954,14.21153953,6.002691739,114.8825367,
40332,1.942572257,5.528154225,8.489677457,3.378761217,6.701709395,4.908147173,6.038543989,4.998243417,5.431795414,4.092250608,4.808535241,6.235333178,2.994342535,60.31539001,171.6154858,189.3666667,
40333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40335,2.150409994,1.091470836,1.004206537,5.670382046,33.99015605,8.385722503,29.61718455,36.1793672,101.2274084,48.96691499,57.60468899,76.8147818,18.03450035,32.39890047,19.73812762,17.03708381,
40336,0.814018427,0.937889372,1.334822678,1.049906398,6.227009816,1.351201618,2.860617707,6.578299006,8.282580639,10.84185212,9.085122085,28.70028479,15.86552959,18.99698803,0.236961943,0.689459422,
40337,1.501114854,4.883660872,11.57661373,19.59584102,11.94405616,7.852460787,6.69880922,1.74495298,10.71306076,8.338707874,21.59157026,13.77296468,28.61753155,29.11075367,2.99549062,1.431618398,
40338,0.406584846,0.792211005,1.77556387,8.719399762,5.768845226,3.2753941,1.451967285,2.08660201,4.503886104,4.324463067,3.449200588,7.920021604,3.296120549,2.143952823,1.170368241,1.685473542,
40339,0.331431658,0.495385349,0.74032522,0.658990845,3.573951356,3.56252,0.954006999,0.896367206,6.674146153,10.69748968,13.3549356,25.25001921,24.67492034,9.684781397,3.135172495,3.028977461,
40340,0.741661783,3.747151906,4.326110404,10.7355537,4.208276857,5.961154457,10.18085005,25.89055218,17.70972914,10.4969891,20.85159963,16.46042093,32.86793727,22.29714069,1.324168423,8.901836109,
40341,2.01744005,8.03069342,23.54621099,34.80585915,19.96218312,23.50959039,31.02842324,16.68101987,46.68375273,65.887304,56.26199391,31.45998474,20.17638064,34.45583586,176.9575747,188.2416824,
40342,0.702987184,1.173184202,3.740386986,17.33777887,9.048268917,6.703502529,2.47923215,4.131819447,9.375085188,9.981509007,6.732605658,14.52806599,7.566065342,7.38055348,1.209778677,2.343534749,
40343,0.400539596,0.75876744,2.39187117,6.338667711,12.16341957,7.625811054,19.32559435,18.21203591,41.927758,28.22722957,16.91648684,28.05424245,10.03817945,8.848142458,2.211386554,5.346972667,
40344,0.082361264,0.647306995,2.204302769,1.866180174,3.752997501,2.39861186,0.549543554,1.871971684,1.171545341,1.648136909,3.129390785,0.194199784,0.555468896,3.118899109,1.165145695,0.554706015,
40345,0.336820672,0.750047261,1.572552301,3.07464762,3.148191039,1.523553474,4.74432064,1.873407266,3.407768038,2.113076705,4.007749183,1.201255449,9.141435316,6.119740325,0.177862478,2.955259229,
40346,0.036434148,1.582395556,5.129798047,5.264745239,4.668062619,3.214941763,0.908672276,6.69553212,3.832366006,9.702123039,8.289520256,16.62401257,10.60479201,7.946316451,2.306878005,0.743728425,
40347,0.270225609,0.289395842,0.425628544,0.651608405,0.937017223,2.163339569,1.785542681,0.635306033,2.210083916,1.847302167,3.851215188,13.08555606,5.538549022,4.538825046,0.409451761,0.117796589,
40348,0.279459212,1.440776207,2.732430378,7.874365267,11.20101819,16.3310237,9.345690205,29.80885213,47.00268463,46.99656203,16.65546845,21.71552373,24.12447778,16.16902695,2.461223124,2.268169646,
40349,0.302435915,2.07013362,2.426867793,8.63853043,4.265693212,2.080268906,5.118053267,1.747229342,2.537821299,1.953818539,2.593868349,0.535492599,0,0,0,0,
40350,0.087409408,5.08388691,10.84935957,20.75665536,181.0693301,41.59967064,1.002488636,1.054956608,2.194982776,0.835060779,2.108414701,3.790866018,9.438855494,17.55437122,30.0648747,32.53935134,
40351,0.367740427,2.653073794,9.652384384,1.478075619,0.553270261,2.640658874,4.776340749,10.98704075,3.895197541,0,0.677419493,1.650938428,0.952857182,0.711293332,0,0,
40352,2.799398851,12.35030165,25.35099983,39.69044031,42.53660369,31.5321535,12.17736651,6.347216213,31.08487549,26.81098248,95.00293872,200,200,200,200,193.1164582,
40353,0.114293294,0.822386146,0.919504203,6.710036396,8.021954018,59.14321592,65.03576219,45.72010918,1.930074606,18.48175275,25.36914126,65.31050879,66.78541652,64.51316962,63.63636364,63.63636364,
40354,4.330466609,9.129593575,15.67585376,25.32405913,17.2622124,14.30831986,7.137420416,4.001955302,13.08350211,4.00534142,3.321444826,4.725497261,0.364149935,0,0,0.428470488,
40355,0.171314028,1.185390752,6.927157693,18.21780855,2.31422061,6.630181892,5.163063699,8.242554708,31.04163501,81.54024347,76.04844037,99.92727711,100,100,100,99.6,
40356,2.129432081,5.836617489,82.04206049,95.19861688,47.57461758,192.2870995,195.1984462,194.9365222,193.8663563,191.8490271,181.7581421,75.80724564,0.424395438,0.302923977,0,0.499627214,
40357,0.458206142,1.878644523,8.103586712,13.29506528,5.815798628,4.494549045,25.97466027,12.79860139,2.836966793,2.035277429,10.65325027,10.25231237,47.6325076,77.96499275,79.40529807,90.49914022,
40358,4.185044865,9.940180123,8.315625091,23.78643725,18.56299814,11.21183439,7.082574483,9.630252219,15.51326696,4.233210056,1.492748593,91.24782954,146.7963579,99.16623186,154.0247031,121.4696903,
40363,0.32919814,0.975528456,3.973900435,6.70554899,2.347554236,17.33216618,8.181762505,4.841883381,13.02536805,12.72243385,26.66820086,45.35429827,155.8845423,195.5586013,195.5219953,188.6300065,
40364,6.664593142,8.601859635,13.9413359,10.41424097,10.13341491,11.14058776,9.817209291,6.140685854,9.317861052,7.682805525,8.854614419,8.670879671,3.439229945,3.15567724,0.925103895,2.019819203,
41225,0.350459476,5.692161715,8.947613316,3.388961985,14.84816554,1.612520146,3.103822362,12.45293216,22.37020678,2.044100555,2.229332405,12.11801657,14.38806701,50.6637655,6.652944278,3.614436848,
41226,1.682421933,0.506769525,3.307092652,4.787118649,1.91654189,5.331798897,9.502843562,3.292098688,18.16038664,110.2442407,171.4692453,116.8987037,14.26896912,0.241362611,0,0.443336409,
41251,0.053828134,0.412286532,0.747963475,1.094994508,0.680173202,0.102591237,1.120803208,0.62198931,0.24105084,0.214150409,0.693948078,0.315087472,0.461865746,0.099596137,0,0,
41252,2.431071928,4.657448963,4.799718613,4.373381956,2.824204978,3.321378965,1.916238036,2.485702363,5.046370743,1.388815737,0.949311707,0.997919411,0.026385751,0,0,0.02540876,
41253,0.071511976,0.601971921,1.952144988,4.835896737,0.63889666,1.230269862,1.044593584,1.236994154,16.75397771,133.7335101,140.7998536,199.4599545,200,200,200,199.6,
41254,0.139890193,0.159359943,0.947542416,12.18898448,85.07067404,182.9590846,179.1668025,178.4452254,123.9056608,40.03519502,14.3923787,5.414467067,0.298244855,0.688685638,0,0,
41258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41259,1.291574301,2.230283288,5.290696534,9.628825144,8.193861891,8.924780027,7.323892779,8.317936805,16.16364192,14.63784485,10.70048433,14.92856351,7.332325857,5.590808943,1.824053806,3.518036536,
41260,0.172480825,0.140630923,0.098393818,0.097304411,0.559380396,0.7155878,0.288742824,0.16842834,1.113799469,1.712326626,2.018222838,5.292783206,3.969032294,1.248397909,0.598717592,0.781662675,
41261,0.183617563,0.876679864,1.730542523,1.362784988,6.439409314,0.937098972,3.153820582,11.15850586,9.525758656,7.4533375,7.511922468,5.717340882,7.374656888,50.05845629,154.0160624,158.7496571,
41283,0.99450109,2.584284916,3.384911496,20.90915406,23.68482504,16.3192895,25.13611095,22.20917386,18.36531193,13.46154328,50.27186914,84.94816792,54.86606575,19.04708936,85.16041512,199.9111111,
41284,0.456156069,1.054064067,0.116483982,0.868862014,12.30134226,6.523993998,11.66292907,4.748066683,13.76260357,4.601878729,2.36032932,10.56053265,8.309676061,6.925405386,15.66423947,15.27004628,
41292,1.072244664,2.550195306,4.067844046,5.357762462,4.889240435,2.806366837,1.467755555,0.939371539,0.756798697,0.970544071,0.514258741,0.288533924,2.70823333,5.481202777,1.301770535,0.18316433,
41293,0.079599665,0.07922077,0.403694629,0.39710683,1.209369608,3.321631893,2.566460257,1.12803132,0.068687642,0.173119208,1.958584429,0.998424803,0.863422357,0.253476153,0.119055622,0.145321239,
41294,0.031398815,1.549388248,3.310398865,5.368392378,92.70594016,1.660637161,0.182162003,0.477212959,0.771417277,0.251984179,0.535694475,0.520801805,0.151626611,0.30982593,0.603663743,0.171213554,
41295,1.844921856,6.523601198,5.046724882,9.935043441,8.014297048,19.73213633,9.328532007,2.127351888,13.97048907,2.443414164,4.274583768,0.444147832,0.075783201,2.053455822,0,0.233826151,
41305,0,0.334049516,0.448566202,0.073655167,0.497165806,0.855751236,0.510894335,0.327562292,0.068771672,0.146339933,1.364830645,1.710656582,2.115439264,0.86290405,0.075659621,0.14843084,
41306,1.459267604,2.339165116,3.934980871,4.931149156,6.072159046,7.101769576,2.054621262,2.514207598,4.483202655,6.443079947,9.944759774,6.526235968,4.349498062,6.401044588,1.674068551,1.179281778,
41308,16.42774651,21.27920475,22.95568369,57.23138531,66.77002238,54.61398526,67.44750147,82.6584733,83.08878812,113.9590064,116.425718,137.3342467,43.76172001,26.98597493,197.7140396,199.4067251,
41309,0.532576859,0.776061188,0.83511737,4.303271595,4.591786911,3.15003387,2.577267025,0.988953362,4.124521534,3.24684017,1.277756178,2.996167169,4.982105943,7.367234697,4.189467212,8.263037681,
41313,0.596204164,13.87545287,19.95932269,7.117333258,4.709361552,9.254919983,8.361804996,12.65156494,14.97718695,19.75709905,30.95474614,3.896938421,2.277266886,0.934772632,0.42509572,0.309856686,
41315,0.108575066,0.1236623,2.027810221,3.462275252,6.374886212,5.935654457,5.842337707,2.626305406,0.955077436,1.120694884,2.167669102,4.835436106,1.843807309,0.876536922,0.042327064,0.162204047,
41316,0,0.40786601,2.293980714,4.117884563,3.142737116,3.220527751,0.573411709,0.323355025,0.519266238,0.077098014,0.066689898,0.03419578,0.033573008,0,0.071679873,0.034176325,
41320,0.254315183,0.390128349,0.346914228,1.769493841,1.442527176,1.638738213,1.182408483,1.079070108,0.979607555,0.214580206,0.23326101,0.283793143,0.321939305,0.121903043,1.26829594,0.948374447,
41321,4.063989116,9.702598653,20.34434295,41.69248207,14.94403086,45.40864338,23.39164922,12.51330398,13.66484053,5.130446347,2.921396296,4.28053996,0.919921239,0.307070707,5.74358973,10.00772477,
41322,0.071436245,0.063040402,0.907868941,3.558616303,2.679460795,4.083909481,6.175045223,23.37801799,175.6725846,107.7277549,1.82325702,0.907210294,0.064194682,0.033382817,0,0,
41323,0.264831885,0.948716329,2.139658446,11.95041755,17.65810158,9.042585517,5.546349668,6.494233254,2.466732336,12.94256213,61.6841657,93.754029,100,100,100,100,
41333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41342,0.093110095,0.254928221,6.771460562,24.62666493,56.47563507,129.7966867,186.6927671,190.8881425,194.3094112,194.4800786,193.6857171,60.22837136,0.088888889,0.096748427,0,0.095890925,
41343,0,0.44209267,2.843054484,6.750931696,5.859955688,5.840331632,1.207779862,0.637017728,0.954729706,0.14980037,0.139695749,0.070267691,0.067735073,0,0.104682666,0.034114698,
41344,0.106524949,1.480093057,6.271832365,25.15676122,10.89046731,29.29187565,12.54520982,6.255994781,3.340673318,4.181979962,2.937028923,2.216126113,10.37048209,16.66666667,16.86959061,16.70021032,
41345,0.085108232,0.0673402,0.145964412,0.061312957,0.843271156,1.996436047,0.883473703,0.593554499,0.076488702,0.416425581,0.440280052,0.216466323,0.150369119,0,0,0,
41346,0.029332957,0.029542317,0.706587939,3.413529983,2.327594967,3.020890888,5.522146125,61.41753811,180.318586,121.1984994,1.601850647,0.77560925,0,0.032436865,0,0,
41347,0.03138667,0.633087142,0.114367018,79.681521,176.6620992,133.3448194,25.12259722,0.101985241,0.533487004,0.175230024,0.325294618,0.438977849,0.037105324,0.172912498,0.454445847,0.478782092,
41349,0.103673887,0.951985824,1.231846412,2.457072288,0.635252046,0.649402252,2.195889021,0.823993653,0.87805679,0.828701101,1.142629863,0.288905793,0,0,0,0,
41350,0.039844679,0.814103711,3.705446116,0.587135728,0.072051072,0.29355057,0.52399011,0.319994756,0.186693269,0,0.109463062,0.264333447,0.103804972,0.076947853,0,0,
41351,2.393385683,5.755507464,10.21628019,13.22831975,13.90043084,29.59333801,19.35055813,3.957797952,13.06706449,12.01326638,120.1597334,200,200,200,200,198.3865466,
41356,7.036871988,9.874875744,6.547425103,9.872611902,11.19695271,15.69091358,12.65358927,11.72232664,16.26155593,109.5186911,106.9925822,69.67331773,10.24995124,53.13882496,198.6666667,189.4968866,
41357,2.612030034,4.194865091,5.522329856,8.825555198,8.01633421,4.754494719,7.910163367,8.332774909,5.672976944,3.10952835,8.331043656,125.3449033,69.51191661,4.551120853,0.499529587,44.85250656,
41358,1.439967617,3.073048839,3.23847498,15.80767528,15.86700137,17.02700562,21.58938373,22.54996438,69.76114841,87.95863898,25.46017177,33.16820704,18.7565635,9.072624641,29.92496962,135.422464,
41359,0.049849431,0.217490932,0.596075106,1.881807734,47.24270763,9.345238058,0.879594803,0.681266711,1.216591052,0.266157906,0.068897587,0.491544435,0.345394768,1.186974589,1.88873423,0.324508096,
41377,0.031867411,0,0.683124263,0.530738098,2.734383094,5.191362788,3.275043633,8.606986127,0.528539928,0.209813134,5.241807023,3.639381824,1.676260986,0.15263759,0.28448436,0.708468882,
41378,0.297198932,2.424233818,8.416156367,6.410130741,1.646741954,8.480038954,129.3163312,57.10043765,2.014676684,3.763255509,2.386106637,2.706297548,2.432362642,0.390382287,0.067623825,0.143827397,
41379,0.779513927,2.126440639,2.468586682,7.330580899,7.578360862,10.80611115,6.161556397,5.378185594,7.428523351,7.722682469,4.510665492,6.839999126,23.11608721,184.0110149,189.8733333,189.24,
41412,0.177372707,0.54933723,0.828755416,0.808005482,1.557548711,5.039112816,3.471263253,1.115951879,0.901530768,1.112849805,0.620021578,0.334200806,0.079594265,0,0,0,
41413,0.053428944,0.135667694,0.14578118,0.757561052,1.554232422,51.14576708,60.04166397,18.28032371,0.299101238,2.747576974,8.729201464,52.42400519,64.0812154,63.73121563,63.63636364,63.63636364,
41414,2.412666491,5.119850844,4.786992899,4.935949853,3.516449149,2.230138609,1.679728858,2.891623129,5.07253351,1.861663835,1.054064322,1.046221426,0.027191011,0.049624447,0.182800769,1.649613472,
41415,0.245125996,0.230596289,1.832892693,20.72537668,1.252215492,1.84964233,2.349309854,3.029102583,0.105927186,0.204082683,0.612596263,1.615000306,0.488840635,2.010709053,0,0.227640197,
41420,5.182886978,12.71418262,15.27007366,20.42978764,18.37343182,20.24990831,17.49404123,20.15437937,20.83674597,17.07064195,16.73813586,14.88675258,8.743617327,2.530580762,0.514959722,126.4920807,
41421,0.137842409,0.430147122,0.137656898,0.259906097,0.517427817,0.04830881,0.187245965,0.802810735,1.463118686,4.194194296,5.494591724,2.75593996,5.576217207,171.9103167,198.3913169,198.2946673,
41422,1.980917659,5.638383869,8.702060518,3.436114749,6.892722215,4.871545859,6.135305083,5.090361025,5.526026479,4.164237105,4.883173472,6.31939462,3.098400219,4.610845866,101.7325839,195.6501179,
41423,0.214597762,0.446599449,0.401252092,0.961868553,2.452594159,3.847017968,1.330164729,2.084221943,5.148246359,3.880298146,4.475944646,10.25243088,9.020947858,3.09619922,2.431017367,0.704898735,
41429,7.833461971,14.34929483,12.9561683,46.41825673,42.91771807,26.27731973,36.81694438,38.28304152,39.91607826,32.16570756,47.28907742,116.8044544,110.1939982,30.31677322,21.42127808,45.87137924,
41430,0.222763529,1.169369633,3.847715005,31.90992336,65.82783288,46.35133851,3.193433055,4.056396078,8.118246938,6.266433512,0.318823077,3.978826356,1.556391121,25.88838134,72.46317265,34.92662885,
41459,0.069633892,0.152108593,0.155400119,0.138581786,0.590132898,5.918754884,151.462083,65.50783376,0.530448158,2.382999281,2.492363356,0.568800565,0.074008723,0.073392265,0,0,
41460,0.887938995,1.759482058,1.589918694,6.783577957,1.99105149,3.724323985,1.791219004,0.838681848,3.395603364,0.802883388,0.984989081,0.2783835,0.042457244,0.685481387,0,0.076492582,
41461,1.743734053,4.26613958,3.935342528,8.024678638,10.68929529,16.41530574,9.720409173,3.118933449,9.395144277,2.474231624,3.263767967,1.771798105,0.618192501,73.71478472,190.4,190.6545455,
41462,0.045819511,1.759286372,4.092149017,0.922604984,0.314053833,0.226661877,0.903437567,1.664705653,0.249018135,0.499367469,8.476163895,3.132259283,3.722958021,7.889180558,1.101421626,0.172629518,
41463,11.63056354,15.24008237,25.98218111,27.97291017,69.39886163,87.33206792,51.7268172,148.2818737,146.9372471,132.450652,171.247867,149.6148648,39.23943131,24.93713896,184.2130244,199.1996404,
41464,0.91738118,4.033385452,8.212138088,10.44848404,49.79751726,33.66614383,8.534965502,11.33299776,12.59279391,9.560702029,7.862777412,18.40525435,27.74312062,9.980971131,6.342907697,12.21848371,
41465,1.642962553,2.8788596,8.124077027,8.951451773,7.055368385,7.889372115,5.207206119,4.602133771,7.677585852,4.72653686,3.436979369,2.086244562,2.192510193,14.48018507,29.63241734,72.42556303,
41470,0.734356661,1.202447153,1.121656765,1.774824109,1.202505615,0.946871053,2.385952538,5.233002974,1.82099896,3.273410793,2.452104758,1.985820615,1.225328093,1.297714862,0.760734734,0.219277325,
41471,4.749122053,8.454248576,11.43028,8.239298817,12.72316803,17.37637695,19.2179456,72.16506495,42.51933963,25.70007546,73.69172173,64.25559415,11.61916293,11.01027628,79.62951327,99.74327527,
41472,1.981172766,8.557341769,14.25819216,29.00980476,78.90526306,39.13409054,12.43516335,14.63059556,23.08067609,28.41209165,33.41113893,56.80245414,143.1716107,35.44977196,22.86701689,10.31887142,
41479,0.245139734,0.474000007,1.30874442,6.085684394,11.43472933,5.265612717,2.671500047,3.793741691,1.435834272,2.361794351,1.61454741,0.713347861,0,0.828658129,0.033822508,0.114143635,
41480,1.093727716,1.610721597,4.178735197,40.33421756,17.15203648,32.12977762,43.70577131,45.21689169,5.773252038,1.549512943,1.62881562,2.188610311,4.346314689,1.845323642,29.89233579,23.47877976,
41481,0.240590662,0.919735408,1.57452564,4.951788436,6.495861768,3.363856484,5.053711041,3.304836949,2.511870278,10.93772884,72.12133968,92.10745752,97.72727273,97.72727273,97.72727273,97.72727273,
41483,5.300088287,10.53042054,10.90639482,10.06623317,30.50712806,27.66411313,23.7847638,73.63921252,18.35208617,17.26423331,16.82323584,25.29700758,12.11641466,9.294620161,78.28193659,199.5981618,
41484,0.938437654,3.288601001,3.996239289,17.40087311,4.770623393,8.217381736,11.97993755,11.88571341,35.3837973,147.3658201,180.0029213,186.2595929,181.4462768,122.721803,8.608941782,5.435236606,
41485,4.175532726,30.26937289,60.01900539,67.08031313,95.73626404,69.84345259,21.22351044,22.37825482,18.71596961,17.84217456,37.39421549,62.40570197,43.93833857,78.6783681,67.89340465,6.283895865,
41487,1.448235365,6.006824709,5.420660806,10.3430411,7.882887804,10.02610745,9.732699963,5.28225466,10.33749135,8.628428566,47.96611476,54.01407945,12.38062382,1.616606623,0.415245764,46.56559183,
41489,1.970752594,5.552463486,8.684289917,3.335578948,6.86506503,5.02796876,6.164815442,5.075643087,5.487919239,4.13700922,4.945822456,6.427460742,2.899869507,117.8184484,199.7333333,197.6,
41502,0.430581263,2.716205503,0.781314692,1.555794802,1.228811268,0.513594369,1.028826352,4.461470316,39.4380397,29.86473317,2.275558025,2.292365274,2.954520584,1.480328647,0.69378341,1.050509237,
41503,0.428127841,4.45917905,8.415363826,5.854835796,2.782183915,5.664301328,4.39444656,2.119066353,4.85388112,2.73912086,9.090845289,7.646335778,1.257410474,3.056539087,3.238577607,2.144744592,
41504,9.68501538,16.81606551,38.09944713,46.39347905,38.71720445,28.64459994,28.66361976,22.40417959,28.90565973,29.73713768,34.56210384,51.4950658,31.44546341,77.51904282,168.468201,144.6175012,
41525,0.151500499,2.648189927,2.62459232,2.782836981,1.731711078,2.003736884,0.210968148,3.295197925,5.00919077,2.577098525,2.03661804,1.87158627,3.153891854,6.17339143,2.109654858,0.52991404,
41526,4.703792213,4.628727824,13.83664244,64.21704079,21.91705404,23.20015284,22.04038,30.87069673,15.45073211,26.36714051,134.8595276,107.0802383,98.68666237,117.769264,53.86610335,151.5826124,
41527,0.649437942,1.780526723,1.958446286,3.677912963,1.713842229,2.599666156,3.583813731,3.169592775,4.236826981,3.039819176,3.207655536,2.574621312,2.627441328,3.119738262,2.458055793,0.893038765,
41528,0.249163582,1.626749856,0.950289791,0.680318578,0.578095665,2.596970816,5.063860352,1.940842359,7.578223251,142.9049964,60.76365823,0.38910398,0.974749584,0.992199639,1.010012117,0.287252447,
41532,0.689628918,1.088980645,1.505995651,5.837158706,7.717200099,10.49065777,5.398446443,2.695007174,3.495493471,1.896204439,0.722009745,0.265259924,0.354591344,17.65468525,1.197522911,0.348073775,
41533,2.272511427,4.503689104,5.538304647,6.849233777,6.381829741,9.443513595,8.165187686,1.723201545,9.357812349,9.747513615,173.6474882,188.2352941,188.2352941,188.2352941,188.2352941,184.6849904,
41534,0,0.237879245,0.523012337,0.337392594,0.403827371,1.873276827,2.035899356,0.800672389,0.576210425,0.083357257,2.202746027,1.951701439,0.775198807,0,0,0,
41535,0.223015869,0.48235168,8.492400138,51.44946961,6.334114296,21.36522619,31.95790455,73.04040819,2.565100591,6.468111893,5.85539476,5.91299384,2.745696559,0.344614826,0.555393886,0.287120932,
41539,1.53834325,6.013241693,5.455286887,10.49194186,7.846836394,9.891143419,9.510624558,4.952400464,10.26775871,7.750238356,12.62002849,12.43566765,6.98260018,1.592529859,0.421269801,28.15095709,
41540,0.655134968,9.341240172,30.02219244,4.868825001,18.11606962,16.8038358,52.41949992,9.354910835,10.92037791,26.08378186,8.100214738,21.88687939,15.45881397,170.1433428,190.2066698,189.5960022,
41541,0.13492015,0.3512793,0.438847139,0.615776951,1.974093851,1.284312479,1.161801419,1.618433088,0.711553862,0.328897797,0.814104342,1.909693745,1.242581104,1.380248943,2.179894224,1.247823499,
41542,2.173881368,3.541727823,4.240249167,7.086729904,6.362468698,4.79184091,4.925253308,5.001046803,4.330819259,3.921520759,6.575508544,14.59033464,42.15127804,4.150269032,0.801783467,0.857214144,
41543,1.356687333,8.548027818,12.06433904,13.36879622,5.510105049,5.686478529,8.546286445,9.655558552,16.56817719,5.569639525,24.1428309,33.88844529,8.338163637,21.49904718,23.95199065,8.633481038,
41544,4.009128453,8.070539604,12.16273111,7.64804862,10.1826137,13.09855157,7.178824106,6.818647557,10.29903322,21.79646545,14.46401629,9.502681177,31.54079511,97.85357598,130.0613274,166.9546486,
41570,6.497019701,5.441664824,13.40775916,21.9451257,13.31653517,3.759567475,5.32494772,6.613860486,2.970726039,4.654070624,33.42107815,81.68233339,11.16481757,8.823031136,62.37772496,164.3021917,
41571,1.958568278,5.763482576,9.444607606,19.32874737,10.14390888,4.866551799,3.293210351,16.63366652,23.63883279,23.84719251,40.54726428,5.647811374,13.61405156,4.530995899,33.38360084,95.05136058,
41572,0.14228822,0.866191375,0.56486488,1.028308864,0.76178566,0.636586559,2.594959589,0.773982983,0.204810304,0.816482402,2.449190391,2.580406262,49.20798514,61.97621285,15.68934199,0.556934591,
41573,0.50308356,1.812608588,1.728252551,1.455153276,3.33463771,5.650875857,1.249386992,0.639509715,0.728672526,1.001878037,0.988169072,1.321664903,2.513796013,4.853194388,1.899859049,0.287900697,
41577,0.39034403,1.147887135,1.022559917,3.840909217,5.40802796,4.91617291,3.938519653,3.193779121,3.533287146,46.74296566,11.11244083,8.047032901,165.6711145,196.7584596,197.8666667,198.6666667,
41578,0.614288166,1.569353501,5.241189346,1.482044932,2.72031741,12.7403514,104.6578296,67.75575086,1.542925788,1.290174892,0.75793006,2.998746442,1.081812285,0.196369622,0.147731466,0.553441532,
41579,1.744462167,6.74963806,6.055700911,12.05655982,8.747239062,10.55239388,11.04515426,7.513380541,10.73589667,7.061179625,8.683727085,10.00850461,1.848916718,1.65936542,0.145890022,3.499158787,
41580,0.150211325,0.152202489,3.984483117,2.986448352,0.428065502,1.083887313,3.510269917,1.467413942,1.059633325,0.133165343,0.437664814,0.134879405,0.3580355,0.071811696,0,0.072180977,
41582,4.018198115,4.93615445,6.44534568,6.381526281,3.96038513,5.053337915,7.613631801,7.088452888,6.313287845,8.227454981,5.372127204,5.539965342,137.4196648,78.73338546,4.047621543,4.214588154,
41588,5.036550415,7.076445403,10.73863783,15.2517352,5.106776021,11.88764381,24.3424091,20.08820318,18.60319609,32.86167654,41.68158126,62.83074931,159.4163708,138.1399431,9.273769148,79.73027893,
